05661,056610,this flower is red in color, with petals that are ruffled in appearance.
00612,006123,this flower is orange in color, with petals that are curled and wrinkled.
00612,006124,the flower has an orange petal with purple anther and an orange filament
00612,006125,this flower has five wide and very rounded petals in a shade of dark red.
00612,006126,this orange flower has rounded petals and a green pedicel.
00612,006127,this flower is orange in color, and has petals that are wavy and ruffled.
00612,006128,this flower has petals that are orange and has yellow stamen
00612,006129,this flower has five vibrant dark orange petals with yellow filament.
00736,007360,this flower is orange in color, with petals that have veins.
00736,007361,this flower has petals that are red with yellow stamen
00736,007362,this yellow and orange flower is filled with tiny yellow filaments.
00736,007363,the flower has orange petals with an orange stigma and green pedicel.
00736,007364,flower has large orange pedals that curl over with yellow pistils in middle
00736,007365,this flower has orange petals as well as a yellow stamen.
00736,007366,this flower is yellow and orange in color, and has petals that are rounded and have veins.
00736,007367,this flower has wide rounded petals with veins in pale orange.
00736,007368,this flower has petals that are red with patches of yellow
00736,007369,this flower has light orange smooth petals with darker orange lines in them.
07078,070780,this flower has small purple petals with an orange stigma on the top
07078,070781,thus flower has a prominent yellow pollen tube surrounded by three small and three large rounded lilac colored petals.
07078,070782,the petals of this flower are purple with a long stigma
07078,070783,this flower is purple and yellow in color, with petals that are curled around the edges.
07078,070784,the stigma is long and yellow, and surrounded by anthers.
07078,070785,this flower has yellow stamen surrounded by white petals with purple veins.
07078,070786,this flower has petals of lavender veined in a deeper purple with bright yellow stamen.
07078,070787,this flower is purple and yellow in color, and has petals that are light around the edges.
07078,070788,the stamen are topped with bright orange antenna and surrounded by small rounded edge lavender colored petals.
07078,070789,this flower has petals that are purple and has yellow style
07076,070760,this flower has large purple petals and big yellow stigmas
07076,070761,this flower is purple and yellow in color, with petals that are curled inward.
07076,070762,this flower has a large orange pollen tube surrounded by several large, wide purple petals with rounded edges.
07076,070763,the flower has a purple colored petals very circular and round in shape and form.
07076,070764,the flower has a purple petal with yellow and orange stamen
07076,070765,a purple flower with a golden tall stigma in center.
07076,070766,this purple flower has rounded petals and orange stamen and anthers.
07076,070767,this flower is purple in color, and has petals that are oval shaped.
07076,070768,this flower has petals that are purple and has yellow stamen
07076,070769,this flower has bright yellow stamen and pistils and rounded purple petals.
07071,070710,the flower is violet and has petals that are soft, smooth and separately arranged around stamen
07071,070711,this flower has light purple oval shaped petals that surround a cluster of short fat yellow stamen.
07071,070712,the flower has purple petals with a bright orange stigma and green pedicel.
07071,070713,this flower is purple and yellow in color, with petals that are oval shaped.
07071,070714,the petals of the flower are purple in color and have yellow insides.
07071,070715,this flower has blue petals as well as a yellow stamen.
07071,070716,this flower is purple and yellow in color, with oval shaped petals.
07071,070717,this flower has purple petals that has a long yellow style
07071,070718,a flower with long and narrow petal that is pale purple.
07071,070719,the flower on this particular picture has petals as well as a stamen.
07060,070600,the petals of this flower are purple and white with a short stigma
07060,070601,this flower is white and purple in color, with petals that are curled inward.
07060,070602,first you see grass like leaves then small tulip shaped, white with blue striped flowers appear.
07060,070603,the flower has petals that are lavender with purple stripes and purple at the bottom of the petal.
07060,070604,this flower has petals that are white with purple lines
07060,070605,this flower is small and has a very nice purple color to it.
07060,070606,this flower is small in size, with white pedals that have blue veins going through them.
07060,070607,this flower has petals that are white and has purple lines
07060,070608,the flower has medium light lilac petals with lavender veins sitting on a very dark green pedicel.
07060,070609,this tea cup flower has veins of purple flowing through the six lavender petals.
07067,070670,this flower is purple in color, with petals that are oval shaped.
07067,070671,the petals of this flower are purple with a long stigma
07067,070672,this flower has a large purple and white petal with a yellow and orange receptacle
07067,070673,this lavender flower has large, round oval shaped petals and a small yellow stamen.
07067,070674,this flower has petals that are purple with yellow stamen
07067,070675,purple petals in the shape of a funnel with a yellow pistil.
07067,070676,this flower has purple petals as well as a yellow stamen.
07067,070677,this flower has purple petals veined with darker purple and a yellow and orange stamen.
07067,070678,this flower has petals that are purple and has yellow stamen
07067,070679,vertical cupped lavender petals with a golden yellow bud-like stamen.
07098,070980,this flower is purple in color, with petals that are small star.
07098,070981,the flower has a long thin pedicel that is green with small purple petals.
07098,070982,this flower has petals that are purple and very thin
07098,070983,the petals of this flower are blue with a short stigma
07098,070984,this light blue flower pod has many individual flowers each with a large stigma.
07098,070985,the petals of this flower are blue and the pedicel is gray
07098,070986,a flower with long and narrow petals that are purple.
07098,070987,this flower has petals that are blue and are very thin
07098,070988,this round pom pom shaped periwinkle blue flower is comprised of many tiny five pointed star shaped flowers that have thin grayish stigmas.
07098,070989,a blue circular flower with a grayish stem attached it.
07111,071110,petals are spiky and needle shaped,they are purple in color
07111,071111,the petals of this flower are purple with a long stigma
07111,071112,the flower has lavender petals that are dense and very thin.
07111,071113,this flower is blue and white in color, with petals that are star shaped.
07111,071114,this flower has petals that are purple with flowery stigma
07111,071115,this flower has thin, pointed blue petals with white tips.
07111,071116,a purple and white flower with many pointy thin prick like petals that surrounding star shaped pistils.
07111,071117,this flower is purple and white in color, and has petals that are pointed.
07111,071118,this flower has multiple five sided petals that are lavender purple and white.
07111,071119,this flower has petals that are purple and are very thin
07116,071160,the pretty flower has petals the look short like spikes.
07116,071161,the flower has petals of a purple hue and no visible stamen.
07116,071162,this flower features a prominent ovary containing white stamens and small white petals.
07116,071163,this flower consists out of many small light purple flowers some of them blooming and some being rolled.
07116,071164,the ovary of the plant is made of various colors and patterns including white filaments and has a thick white stalk.
07116,071165,this flower has a rounded ball of tiny pale blue blossoms.
07116,071166,this flower has petals that are purple and are very thin
07116,071167,this flower is white and purple in color, and has petals that are spike like.
07116,071168,this flower has spiky white petals and a white pedicel.
07116,071169,this flower has spiked hair attached to a thick pedicel.
07091,070910,the flower is made of small petals that are light purple in color.
07091,070911,small, light purple star shaped petals clustered to make a large globe shape.
07091,070912,this flower is lavender in color, and has petals that are very small.
07091,070913,this odd-looking flower is packed with bristly, light blue and purple stamen.
07091,070914,this flower has lots of blue and white anther and filament in a circular shape
07091,070915,the flower on this particular picture has petals as well as a pistil.
07091,070916,this flower has petals that are purple and very thin
07091,070917,this flower has a rounded head comprised of multitudes of tiny purple blossoms.
07091,070918,a flower with long and pointed petals that are white and purple.
07091,070919,the flower is comprised of many individual smaller flowers with five pale blue petals, that form a puff ball.
07118,071180,the petals of this blue flower are spike-shaped, giving it a spherical appearance.
07118,071181,this flower is blue in color, with petals that are very small.
07118,071182,this flower has petals that are purple and very thin
07118,071183,this flower has a lot of long blue petals with very long yellow stamen
07118,071184,this purple flower is round and has many flores surrounding stamens.
07118,071185,this flower has a sphere of tiny ivory and blue blossoms on a stalk.
07118,071186,this flower has petals that are purple and very thin
07118,071187,this flower is purple and white in color, and has petals that are very skinny.
07118,071188,the flower contains many smaller blue petaled flowers to form a "puff ball."
07118,071189,a round flower covered in many string like petals colored both purple and white.
06902,069020,this flower has a lot of red petals and a green pedicel.
06902,069021,this flower has many layered and bunched red petals with a green pedicel.
06902,069022,this flower is red in color, with petals that are bunched together.
06902,069023,this flower has petals that are red and bunched together
06902,069024,this flower has many red overlapping pedals with a green sepal.
06902,069025,this flower has red petals as well as a green pedicel.
06902,069026,this red flower has rounded petals and a green pedicel.
06902,069027,this flower is red in color, and has petals that are bunched together.
06902,069028,this flower has petals that are red anmd are ruffled together
06902,069029,this flower has short pink petals with jagged top edges arranged in an irregular bunch.
08071,080710,this flower is yellow in color, with petals that are ruffled and bunched together.
08071,080711,this orange and pink flower has ruffled petals and a green pedicel.
08071,080712,the flower shown has little pink petals with green sepal and pedicel
08071,080713,the flower's salmon colored petals have jagged edges and grown from a green stem.
08071,080714,this flower had petals that are pink and ruffled together
08071,080715,this flower has pink petals with jagged edges attached to a green sepal.
08071,080716,a pink flower with a green stem attached to it.
08071,080717,this flower has petals that are pink and are ruffled together
08071,080718,this flower has a prominent green sepal and receptacle and a tightly bunched group of pink petals with jagged top edges.
08071,080719,this flower is pink in color, and has petals that are ruffled and bunched together.
08076,080760,this flower is pink in color, with petals that are ruffled around the edges.
08076,080761,the flower has soft pink petals with are in layers
08076,080762,the petals of the flower are pink in color and are ruffled along the edges.
08076,080763,this pretty flower has a lot of very light pink petals.
08076,080764,this flower has petals that are pink with many ruffles
08076,080765,a pink flower with the green leaves and green pedicel
08076,080766,this flower has pink paper-like leaves arranged in a stacked position.
08076,080767,this pink flower has petals as well as a pedicel.
08076,080768,this flower is pink in color, and has petals that are ruffled along the edges.
08076,080769,this flower has pink petals with many layers and ruffled edges
06905,069050,this flower has petals that are white with purple around the edges
06905,069051,this flower is purple and white in color, with petals that are purple only on the edges.
06905,069052,this is a flower with white petals that are purple at the tips.
06905,069053,the pedals of this flower are white and pink with a short stigma
06905,069054,this flower has white petals which are spotted with purple edges.
06905,069055,multiple rows of white with purple highlighted petals getting tighter towards the stamen.
06905,069056,this flower has layers of wide white petals whose ruffled edges are tipped with purple.
06905,069057,the flower has several layers of petals that are white with purple edges and spots.
06905,069058,this flower has a thin green pedicel with white petals that have purple edges.
06905,069059,this flower has petals that are white and has purple edges
08067,080670,this flower has overlapping petals that are white with pink edges.
08067,080671,the flower has white petals with pink boarders and are ruffled.
08067,080672,the flower has both pink and white in it, the white being on the inside of the petals with the light pink trimming each petal individually.
08067,080673,these petals cluster together and are white with a pink lining to the edge.
08067,080674,this flower is white and pink in color, with petals that are ruffled on the edges.
08067,080675,the ruffled petals are white with pink edges and the sepals are green.
08067,080676,this flower is white and pink in color, and has petals that are ruffled and pink along the edges.
08067,080677,this flower has petals that are white and has pink edges
08067,080678,this flower has many ribbon like white petals that are tipped in pink.
08067,080679,this flower has large white petals that turn pink towards the tips.
06914,069140,this is a flower that has white and pink ruffled petals.
06914,069141,this flower is white and pink in color, with petals that are pink on the edges.
06914,069142,the petals of this flower are pink with a short stigma
06914,069143,this flower has purple and white petals as its main features
06914,069144,this flower has petals that are white with pink patches and ruffled together
06914,069145,this flower has layers of wide white petals whose fulled edges are a rosy pink.
06914,069146,this flower is white and pink in color, and has petals that are ruffled at the edges.
06914,069147,this flower has petals that are white and has pink edges
06914,069148,the petals are white with pink on the edges of the petals.
06914,069149,this flower has multiple rows of white petals with pink tips that wrap tighter closer to the stamen
00992,009920,this flower is yellow in color, with petals that are oval shaped.
00992,009921,yellowish orange leaves surround a white stamen with green pedicel.
00992,009922,this flower has yellow petals with white anther and green pollen tubes
00992,009923,these bright clustered orange flowers have white stamen
00992,009924,the pretty little flower is yellow and has a lot of small petals.
00992,009925,the flower has white stamen and pistil and yellow petals.
00992,009926,this flower has small petals that are round in shape and very bright yellow in color.
00992,009927,this flower has small and very rounded petals in shades of orange and pale red.
00992,009928,this flower has bright yellow petals and white stamen.
00992,009929,this flower has petals that are yellow and has white stamen
01066,010660,this flower has thin drooping orange petals as its main feature.
01066,010661,the petals of the flower are orange in color and have small berries in the center.
01066,010662,this exotic orange flowers petals grow upward and downward showing the white stamen.
01066,010663,this flower is orange and red in color, with petals that have darker veins.
01066,010664,this flower has petals that are red with orange tips
01066,010665,this flower has small smooth rounded petals that are bright orange.
01066,010666,a red flower with red petals that are orange towards their edges.
01066,010667,a flower with long and narrow petals that are burnt orange.
01066,010668,this orange flower is characterized by its burnt orange colored petals.
01066,010669,this flower has petals that are orange and has yellow patches
01142,011420,this flower is has yellow pedals and off white stamen.
01142,011421,pale yellow petals revealing a white pistil and green sepals.
01142,011422,this is a small yellow flower withgreen leaves.
01142,011423,this flower is yellow in color, and has petals that are oval shaped.
01142,011424,a cluster of small flowers with pale yellow petals and faint yellow pistil.
01142,011425,this flower has petals that are yellow and bunched together
01142,011426,this flower has yellow petals layered over the other with tan stamen in the center.
01142,011427,this flower has small rounded, smooth petals in a pale yellow shade.
01142,011428,this flower is white in color, and has petals that are rounded in shape.
01142,011429,this flower has light yellow round shaped petals. it is open and it's stamen are also yellow.
01139,011390,this flower is yellow in color, with petals that are rounded.
01139,011391,this flower consists of a cluster of small orange flowers with a white pistal and small lavender buds.
01139,011392,this flower has petals that are yellow with whit stamen
01139,011393,the flower shown has white pistil with small yellow petals
01139,011394,the flower shown has orange-yellow petals as its main feature.
01139,011395,this flower is yellow and white in color, and has petals that have little veins.
01139,011396,this flower has small and thick white stamen along with bright yellow rounded petals.
01139,011397,this yellow and red flower has rounded petals and white stamen.
01139,011398,this flower has five clam shaped yellow petals with orange stripes surrounding the white stamen.
01139,011399,this flower has petals that are yellow and has white steman
00995,009950,this flower has petals that are orange with yellow patches
00995,009951,this flower comes in clusters around one point and has a mixture of bright orange and red-orange petals with stubby pale yellow stamen in the center.
00995,009952,the petals are bright yellow and orange, while the stigma is a purple color.
00995,009953,this flower is orange and red in color, with petals that are ruffled and wavy.
00995,009954,this flower has purple pistil with orange and red petals as its main features
00995,009955,this flower has red and orange petals and white stamen
00995,009956,exotic orange broad petals with yellow tint on the tips, clustered in large groups.
00995,009957,this flower is on a stall and had many little bright orange buds.
00995,009958,this flower is orange in color, and has petals that have darker veins.
00995,009959,this flower has rounded petals in varying shade of orange with very small white stamen.
01061,010610,these small flowers have smooth orange petals with a very rounded shape.
01061,010611,this flower is orange in color, with petals that are oval shaped.
01061,010612,outer petals are orange in color,inner petals are white in color
01061,010613,this flower has petals that are orange with short stamen
01061,010614,this flower has orange petals and a white stigma in the middle
01061,010615,this flower has petals that are orange and has white stamen
01061,010616,this flower has small rounded orange petals with delicate red accents.
01061,010617,this flower has small orange petals that have a tinge of red as well.
01061,010618,this flower has very small white stamen surrounded by bright orange petals.
01061,010619,the flower is in the color of orange with a small ovary.
01013,010130,this flower's red velvet colored petals surround the white stigmas.
01013,010131,four petaled red flowers form in a cluster at the top of the plant.
01013,010132,the petals of this flower are red with a short stigma
01013,010133,this flower is red and white in color, with petals that are rounded.
01013,010134,the inner petals are white in color , the outer petals are red in color
01013,010135,this flower has petals that are red and has white stamen
01013,010136,this flower has a multitude of vibrant red, rounded petals, with darker, maroon buds.
01013,010137,this flower is red in color, and has petals that are oval shaped.
01013,010138,this flower has short white stamen and rounded red petals with a smooth texture.
01013,010139,this flower has rounded red petals and a prominent yellow pistil and stamen.
01137,011370,this bright orange flower has rounded petals and bead like stamen.
01137,011371,the petals on this flower are orange with white stamen.
01137,011372,flowers are alternately arranged,they are orange in color
01137,011373,this flower has petals that are orange with small white stamen
01137,011374,the flower has several orange petals with white anthers on the stamen.
01137,011375,this flower is yellow in color, with wrinkled and wavy petals.
01137,011376,this flower has small, heart-shaped orange petals with delicate red veins.
01137,011377,this orange flower has round petals that are ruffled at the edge, and white stamen.
01137,011378,this flower has petals that are orange and has white stamen
01137,011379,this flower has rounded orange petals with darker orange lines in them and a center of white stamen.
01130,011300,these flowers have yellow and dark orange petals with yellow tipped stamen.
01130,011301,this flower is orange in color, with petals that are rounded.
01130,011302,this flower has petals that are orange with yellow shading
01130,011303,the flower are in a trumpit shape and are a orange and yellow color.
01130,011304,the petals of the flower are orange in color and have leaves that are green.
01130,011305,this flower has bright orange petals, white stamen and dark purple pedicels.
01130,011306,these flat orange flowers have large folded petals and feature short stamen and a large pedicel.
01130,011307,this flower has petals that are orange and has white stamen
01130,011308,a small yellow color flower has stamen and alternating green leaves and bottom of the flower is pink
01130,011309,there are yellow petals, with a tight red sepal, and long green leaves.
01068,010680,the petals on this flower are orange with white stamen.
01068,010681,this flower has overlapping orange petals which are smooth with rounded edges.
01068,010682,petals are rounde in shape,they are orange and are yellow in color
01068,010683,this flower is yellow in color, with petals that have veins.
01068,010684,this flower has petals that are yellow with white stamen
01068,010685,this flower is yellow in color, and has petals that are oval shaped and ruffled.
01068,010686,a yellow small flower has some orange lines inside the flower and alternating green leaves
01068,010687,this flower has petals that are orange and has white stamen
01068,010688,two young flowers are ripening next to an older, orange one.
01068,010689,a flower that is short and wide and dark yellow.
01014,010140,this is a red flower with round petals and a touch of purple berries
01014,010141,a flower with four large petals with the same reds, yellows, and oranges you'd see in a fire.
01014,010142,the flower has bright red petals with some orange and white stamen
01014,010143,this bright red orange flower has rounded petals surrounding white stamens.
01014,010144,the flowers are made of four petals each and are red in color with a pistil that is white.
01014,010145,this red flower has four red petals surrounding short white stamen at the center.
01014,010146,this is a small red flower, with 4 petals, and white stamen.
01014,010147,this flower has petals that are red and has white stamen
01014,010148,this flower has petals that are bright red shading to orange and yellow edges.
01014,010149,the flower has four red petals that are soft, smooth and arranged ninety degrees from each other and has white stamens sticking out from the center
01105,011050,the flower has smooth yellow petals with some red and white stamen
01105,011051,this flower has small orange petals and white anthers in the middle
01105,011052,this flower is orange in color, with petals that are pointed at the tips.
01105,011053,the petals of this flower are orange with short little stamen
01105,011054,these small blossoms have five rounded orange petals which curve slightly outwards.
01105,011055,this flower has petals that are orange and has white stamen
01105,011056,a flower with short and wide petals that are orange.
01105,011057,this flower is orange in color, and has petals that are rounded.
01105,011058,the beautiful orange flower has petals that are soft, smooth and has white stamen sticking out from the center
01105,011059,this flower has small and rounded orange petals with small veins and red accents.
00978,009780,this flower consists of four deep glossy red petals and white stamen.
00978,009781,this flower has petals that are bright red and shiny with white stamen.
00978,009782,this flower is red and white in color, with petals that are oval shaped.
00978,009783,this is a flower with round shaped dark red petals and white pistil.
00978,009784,this flower has petals that are red with white stamen
00978,009785,a dark red flower with mostly three pedals and a white center.
00978,009786,the flower on this particular picture has petals as well as a stamen.
00978,009787,this flower is red and white in color, with oval shaped petals.
00978,009788,the stamens of the flower are a dull yellow color, and the wide petals of the flower are a bold red color.
00978,009789,this flower has red petals that have small white stamen
01021,010210,this flower head has multiple deep yellow to orange flower heads with light yellow stigma.
01021,010211,this flower has several yellow blossoms arranged along the stem, which have rounded orange petals.
01021,010212,the flower shown has yellow petals with white anther and filament
01021,010213,this flower is yellow in color, with petals that are round.
01021,010214,five sets of flowes with yellow petals, flowers are attached to a green and purple buds
01021,010215,this flower has small and very rounded orange petals with delicate red veins and accents.
01021,010216,a cluster of flowers with four orange petals surrounding small stamen, all positioned near the top of a stem.
01021,010217,the petals are yellow, with right purple buds in the middle.
01021,010218,this flower has petals that are yellow and bunched together
01021,010219,this flower has four small rounded petals that are yellow.
01026,010260,sepals are green in color,they have yellow petals that are rounded in shape
01026,010261,this flower has yellow petals and white stamen with a green stem.
01026,010262,this flower has petals that are yellow with white stamen
01026,010263,this flower is orange and yellow in color, with petals that are rounded.
01026,010264,this is a small yellow flower with large petals and white anther filaments.
01026,010265,this flower has short but thick white stamen and four rounded bright yellow petals.
01026,010266,this flower has petals that are yellow and has white stamen
01026,010267,small white pistil are in the center of the bright yellow petals.
01026,010268,this flower is yellow in color, and has petals that have orange veins.
01026,010269,these yellow flowers has burgundy closed bulbs that have to bloom
01102,011020,this flower is red in color, with petals that are oval shaped.
01102,011021,this small flower has four smooth red petals with a round shape.
01102,011022,the petals on this flower are red with white stamen.
01102,011023,this flower has petals that are red with green stamen
01102,011024,this flower has four red petals and a white stigma.
01102,011025,the flower on this particular picture has petals as well as a stamen.
01102,011026,this flower has bright read petals that are rounded in shape and very short white stamens.
01102,011027,this flower has red petals that have small white stamen
01102,011028,four large red oval pedals from a branched pedicel with white stamen.
01102,011029,four large red oval pedals from a branched pedicel with white stamen.
01028,010280,the orange flower has oval petals with red and maroon stamen.
01028,010281,the flower has small orange petals that are quite congested.
01028,010282,this flower is orange in color, with petals that are ruffled at the edges.
01028,010283,a red and orange flower with rounded petals and red anther.
01028,010284,the petals of this flower are orange with a long stigma
01028,010285,the petals are small and vary in color from yellow, orange, and red.
01028,010286,this flower has yellow-orange petals, red berries in its ovule, and short green leaves.
01028,010287,this flower has petals that are orange and has green stamen
01028,010288,this flower has very small white stamen at the center of bright orange rounded petals with a smooth surface.
01028,010289,this flower has small, rounded orange petals with tiny red veins.
00971,009710,this bright yellow flower has white anther filaments and pistils.
00971,009711,this flower has a small yellow petal that has a white anther in the middle
00971,009712,this flower has petals that are dark yellow with red tips.
00971,009713,this flower is yellow in color, with petals that are roounded.
00971,009714,this plant has several blooms on a stem; each bloom has four bright yellow petals, many of which have red edges.
00971,009715,this flower has yellow clustered petals with green leaves surrounding it.
00971,009716,beautiful small yellow flower that has petals which are soft, smooth and separately arranged around the stamen those are sticking out from the centre
00971,009717,this flower has small and rounded yellow petals with darker veined accents.
00971,009718,this flower has petals that are yellow and bunched together
00971,009719,this flower is yellow in color, and has petals that are wavy and rounded.
01085,010850,the flowers occur in bunches and are yellow and orange in color.
01085,010851,this flower has lovely yellow petals.
01085,010852,this bright orange flower has a white center made of stamens and red outsides.
01085,010853,this flower is orange in color, with petals that have small veins.
01085,010854,this flower has rounded, slightly overlapping petals in shades of orange.
01085,010855,only a few broad orange petals surround a center of small white stamen.
01085,010856,the leaves vary in color, it has orange, yellow and red leaves.
01085,010857,this flower has orange and red petals and white stamen.
01085,010858,this flower has petals in varying shades of yellow and orange with a rounded shape.
01085,010859,this flower has petals that are orange and has white stamen
01054,010540,this flower has petals that are red with patches of orange
01054,010541,the petals of the flower are red and orange in color with green leaves.
01054,010542,an orange and yellow flower with a few large petals and white stamen.
01054,010543,this flower has reddish petals, white anther and white filament.
01054,010544,this flower is orange and white in color, with petals that are lighter near the center.
01054,010545,this flower has orange petals as well as a white stamen.
01054,010546,this flower has small and very rounded red petals with orange edges.
01054,010547,this flower has petals that are orange and has white stamen
01054,010548,this flower is clustered with yellowish orange petals surrounding a white pistil.
01054,010549,this flower has bright orange petals that are small, smooth and rounded.
01220,012200,sepals are green in color,peals are yellow and are rounded in shape
01220,012201,this flower has petals that are yellow with orange shading
01220,012202,the petals of this flower are yellow with a short stigma
01220,012203,this flower is yellow and orange in color, with petals that are orange on the edges.
01220,012204,this is a yellow flower that has orange on the tips of the petals.
01220,012205,this flower has yellow petals that overlap each other and seem to cover the pistil.
01220,012206,this yellow flower has soft yellow petals that are multilayered reaching the center in circular array with the outer layer petals showing a display of orange tips on the petals.
01220,012207,this flower is yellow and pink in color, and has petals that are rounded in shape.
01220,012208,the folded yellow and red tip petals on a thin pedicel
01220,012209,this flower has petals that are yellow and has orange edges
01304,013040,the alternating petals are broad and pale yellow in color and closd with green colored leaves
01304,013041,this flower is yellow in color, with petals that are closely wrapped around the center.
01304,013042,this is a flower with yellow soft and rounded petals that are clustered in the center and then open up into a fully doubled flower.
01304,013043,the flower has petals that are yellow with white edges.
01304,013044,this flower has green sepals with several spiraling layers of pale yellow petals.
01304,013045,enfolding yellow petals that curl at the tip and wind tightly in the middle.
01304,013046,this flower has smooth light yellow petals that are tightly wrapped.
01304,013047,this flower has petals that are yellow and are folded together
01304,013048,this flower has small white and yellow petals with a dark green pedicel.
01304,013049,this flower has pale yellow outer petals and darker yellow closer to the stigma.
01303,013030,the petals on this flower are a whitish color and very cylindrical.
01303,013031,this flower has medium sized white overlapping petals with a green pedicel.
01303,013032,a bell shaped flower that has white petals and a cream colored center
01303,013033,this flower has many layers of tightly-packed white petals, which are rounded and slightly ruffled.
01303,013034,this flower has a large white petal and no visible stamen
01303,013035,this flower is made up of many rows of white petals that wrap tighter closer to the pistil.
01303,013036,this flower has small green sepals and smooth white petals that are wrapped around each other.
01303,013037,this flower is white in color, and has petals that are closely wrapped around the center.
01303,013038,this flower has petals that are white and are folded together
01303,013039,this flower has large white petals and a dark green pedicel.
01227,012270,the flower has a pink petals but turns yellow in color towards the middle.
01227,012271,this flower is pink and yellow in color, with petals that are closely wrapped around the center.
01227,012272,this flower has petals that are pink with yellow shading
01227,012273,this flower is rose shaped with a pink and yellow color scheme on its petals.
01227,012274,the petals on this flower are pink with no visible stamen.
01227,012275,a flower with a green sepal and overlapping bright pink petals.
01227,012276,this bright pink flowers flower has closed petals with a long green leaves with thorns.
01227,012277,this flower is pink and yellow in color, and has petals that are just beginning to open.
01227,012278,the petals are pink near the edges and yellow near the base, the sepal are large, the pedicel is thick.
01227,012279,this flower has petals that are red with shades of yellow
01255,012550,the petals on this flower are pink with no visible stamen.
01255,012551,this flower has petals that are pink and ruffled together
01255,012552,the petals are layered and curled outward and pinkish-red in color and the stamen is also red.
01255,012553,this flower is pink in color, with petals that are curled.
01255,012554,this pink flower has many densely layered rounded petals and a green pedicel.
01255,012555,this is a hot and vibrant pink rose with hints of light pink throughout its petals.
01255,012556,this flower is pink in color, with petals that are bunched and curled.
01255,012557,this flower has pink petals that are layered and crumpled at the edges
01255,012558,a flower with long and wide petals that are bright pink.
01255,012559,a flower with long and wide petals that are bright pink.
01193,011930,this flower has petals that are red and folded together
01193,011931,the flower has petals that are red with green pedicel.
01193,011932,this flower has many rows of petals, the inner parts of the bloom are not seen the stem is long and usually thorny.
01193,011933,this flower is red in color, and has petals that are bunched together closely.
01193,011934,the lush petals on this flower are dripped in water.
01193,011935,this flower has red petals as well as a green pedicel.
01193,011936,this flower is red in color, and has petals that are closely wrapped around the center.
01193,011937,this flower has a short green sepal and bright red smooth petals that are tightly positioned together.
01193,011938,this flower has layers of wide, rounded petals in shades of dark red.
01193,011939,this flower has petals that are red and folded together
01284,012840,the pink flower has many layers of petals that surround the inner parts.
01284,012841,large, soft pink petals curl back from the central, opening bud.
01284,012842,a pink flower with wide, smooth petals spiraling towards a closed center.
01284,012843,the flower shown has pink and white petals with a green pedicel
01284,012844,this flower is pink in color, with petals that are wrapped closely around the center.
01284,012845,this flower has pink petals in multiple layers sitting on a green pedicel.
01284,012846,this flower has petals that are pink and are folded together
01284,012847,this pink flower, with hidden stamens and pistil, has layers of thin petals which curl outward at the edges.
01284,012848,this flower is pink in color, and has petals that are curled and closely wrapped around the center.
01284,012849,this flower has a spiral of pale pink petals whose edges are slightly rounded.
01229,012290,this flower is pink and yellow in color, with petals that are closely wrapped around the center.
01229,012291,a flower with concentrically folded white, pink, and orange petals
01229,012292,the flower shown has orange and pink petals with dark green pedicel
01229,012293,this flower has petals that are pink with yellow shading
01229,012294,the petals of the flower are pink in color and curl inwards in layers.
01229,012295,this flower has pink and yellow petals that fold together in the middle
01229,012296,this flower has orange petals as well as a purple pedicel.
01229,012297,this flower has many layers of medium size pink and white petals that are overlapping to form a bud.
01229,012298,this flower has rose colored outer petals and orange inner petals.
01229,012299,this flower has orange-red petals and a green pedicel.
01252,012520,this flower is yellow in color, with petals that are layered.
01252,012521,this is a yellow and white flower with many layers of petals.
01252,012522,this flower has many rows of soft yellow pedals and a dark green pointed sepals .
01252,012523,the flower shown has a green pedicel with yellow and white petals
01252,012524,this huge yellow bloom has several layers of delicate pedals.
01252,012525,this pale yellow flower has numerous petals and thin sepals.
01252,012526,this flower has petals that are yellow and are ruffled together
01252,012527,the flower is characterized by its layered, light yellow petals, and its dark green pedicel.
01252,012528,this flower is yellow in color, and has petals that are layered and ruffled on the edges.
01252,012529,this flower's main feature is its many cream colored petals.
01194,011940,many deep red petals tightly overlapping getting smaller towards the center.
01194,011941,sepals are green in color,flower is red in color with rounded petals
01194,011942,a flower with concentrically folded red petals, green sepals, and green pedicel
01194,011943,this flower has petals that are red and bunched together
01194,011944,this is a small rose with red petals and green leaves.
01194,011945,this flower has green sepals and bright red petals that create many different layers.
01194,011946,this flower has a green pedicel and many rows of tight red petals.
01194,011947,this flower is red in color, and has petals that are closely wrapped around the ovary.
01194,011948,this flower has petals that are red and folded together
01194,011949,this flower has spiraled layers of wide large red petals with curling tips.
01145,011450,the flower has overlapping flowers that are pink in color and are curled
01145,011451,this pink flower has numerous petals that are tightly furled in the center but looser near the pedicel.
01145,011452,the petals of this flower are pink with a short stigma
01145,011453,this flower has light pink petals an no visible outer stamen
01145,011454,this flower is pink in color, with petals that are closely wrapped around the center.
01145,011455,this flower has petals that are pink and are folded together
01145,011456,a light pink pedal flower with a large center on stem.
01145,011457,this flower has light pink petals that intertwine around each other.
01145,011458,this flower is pink in color, and has petals that are closely wrapped around the center.
01145,011459,this flower has layers of large wide pale pink petals with curled edges.
01283,012830,the pink flower has petals that are soft, smooth and forming dense layer in the central region and loosely arranged layer in the outer region
01283,012831,a flower with concentrically folded pink petals with a red pedicel
